"14","PC400-0937 ","15&frasl;16&#733;&times;72 yds ","36 ","6.60 ","6.00 ","5.95 ","6.85","6.25","6.15"
"15","PC400-1000 ","1&#733;&times;72 yds ","36 ","6.15 ","5.80 ","5.70 ","6.40","6.05","5.95"
"16","PC400-1062 ","1-1&frasl;16&#733;&times;72 yds ","36 ","7.80 ","6.70 ","6.65 ","8.05","6.95","6.85"
"17","PC400-1125 ","1-1&frasl;8&#733;&times;72 yds ","32 ","8.10 ","6.90 ","6.85 ","8.35","7.15","7.05"
"18","PC400-1187 ","1-3&frasl;16&#733;&times;72 yds ","32 ","8.90 ","7.50 ","7.45 ","9.20","7.80","7.70"
"19","PC400-1250 ","1-1&frasl;4&#733;&times;72 yds ","32 ","8.95 ","7.55 ","7.50 ","9.25","7.90","7.80"
"20","PC400-1312 ","1-5&frasl;16&#733;&times;72 yds ","24 ","9.80 ","8.45 ","8.40 ","10.25","8.75","8.65"
"21","PC400-1375 ","1-3&frasl;8&#733;&times;72 yds ","24 ","9.90 ","8.50 ","8.45 ","10.25","9.00","8.90"
"22","PC400-1500 ","1-1&frasl;2&#733;&times;72 yds ","24 ","10.10 ","9.05 ","9.00 ","10.50","9.50","9.40"
"23","PC400-1625 ","1-5&frasl;8&#733;&times;72 yds ","24 ","11.65 ","10.15 ","10.05 ","12.00","10.50","10.40"
"24","PC400-1750 ","1-3&frasl;4&#733;&times;72 yds ","24 ","12.65 ","11.20 ","11.15 ","13.00","11.60","11.45"
"25","PC400-1875 ","1-7&frasl;8&#733;&times;72 yds ","24 ","13.15 ","11.85 ","11.80 ","13.65","12.25","12.15"
"26","PC400-2000 ","2&#733;&times;72 yds ","24 ","12.30 ","11.55 ","11.40 ","12.75","11.95","11.75"
"27","PC400-2250 ","2-1&frasl;4&#733;&times;72 yds ","12 ","16.50 ","14.50 ","14.20 ","17.00","15.00","14.75"
"28","PC400-2500 ","2-1&frasl;2&#733;&times;72 yds ","12 ","18.25 ","15.90 ","15.50 ","19.00","16.50","16.00"
"29","PC400-2750 ","2-3&frasl;4&#733;&times;72 yds ","12 ","19.75 ","17.50 ","17.25 ","20.50","18.50","18.00"
"30","PC400-3000 ","3&#733; 72 yds ","12 ","20.25 ","19.00 ","18.75 ","21.00","20.00","19.50"
"31","PC400-3250 ","3-1&frasl;4&#733;&times;72 yds ","8 ","23.75 ","21.00 ","20.25  ","25.00","22.00","21.00"
"32","PC400-3500 ","3-1&frasl;2&#733;&times;72 yds ","8 ","26.00 ","23.00 ","22.50 ","27.00","24.00","23.00"
"33","PC400-3750 ","3-3&frasl;4&#733;&times;72 yds ","8 ","27.00 ","26.50 ","26.00 ","28.00","27.50","27.00"
"34","PC400-4000 ","4&#733;&times;72 yds ","8 ","27.00 ","25.50 ","25.00 ","28.00","26.50","26.00"
"35","PC400-4250 ","4-1&frasl;4&#733;&times;72 yds ","8 ","31.00 ","28.00 ","27.00 ","32.00","29.00","28.00"
"36","PC400-4500 ","4-1&frasl;2&#733;&times;72 yds ","8 ","32.50 ","29.00 ","28.00 ","33.50","30.00","29.00"
"37","PC400-4750 ","4-3&frasl;4&#733;&times;72 yds ","8 ","34.00 ","32.00 ","30.00 ","35.00","33.00","31.00"
"38","PC400-5000 ","5&#733;&times;72 yds ","8 ","35.00 ","31.50 ","31.00 ","36.00","33.00","32.00"
"39","PC400-5250 ","5-1&frasl;4&#733;&times;72 yds ","8 ","38.00 ","34.00 ","33.00 ","39.00","35.00","34.00"
"40","PC400-5500 ","5-1&frasl;2&#733;&times;72 yds ","8 ","40.00 ","35.00 ","34.00 ","41.00","36.00","35.00"
"41","PC400-5750 ","5-3&frasl;4&#733;&times;72 yds ","8 ","40.50 ","37.00 ","36.00 ","42.00","38.00","37.00"
"42","PC400-6000 ","6&#733;&times;72 yds ","8 ","41.00 ","38.00 ","37.00 ","42.00","39.00","38.00"
"43","PC400-6250 ","6-1&frasl;4&#733;&times;72 yds ","8 ","45.00 ","43.00 ","41.00 ","47.00","45.00","43.00"
"44","PC400-6500 ","6-1&frasl;2&#733;&times;72 yds ","8 ","48.00 ","45.00 ","43.00 ","50.00","47.00","45.00"
"45","PC400-6750 ","6-3&frasl;4&#733;&times;72 yds ","4 ","50.00 ","47.00 ","43.00 ","52.00","49.00","45.00"
"46","PC400-7000 ","7&#733;&times;72 yds ","4 ","51.00 ","47.00 ","43.00 ","53.00","49.00","45.00"
"47","PC400-7250 ","7-1&frasl;4&#733;&times;72 yds ","4 ","53.00 ","47.00 ","45.00 ","55.00","49.00","47.00"
"48","PC400-7500 ","7-1&frasl;2&#733;&times;72 yds ","4 ","55.00 ","49.00 ","48.00 ","57.00","51.00","50.00"
"49","PC400-7750 ","7-3&frasl;4&#733;&times;72 yds ","4 ","56.00 ","50.00 ","49.00 ","58.00","52.00","51.00"
"50","PC400-8000 ","8&#733;&times;72 yds ","4 ","57.00 ","51.00 ","50.00 ","59.00","53.00","52.00"
"51","PC400-8250 ","8-1&frasl;4&#733;&times;72 yds ","4 ","60.00 ","54.00 ","52.00 ","62.00","56.00","54.00"
"52","PC400-8500 ","8-1&frasl;2&#733;&times;72 yds ","4 ","62.00 ","55.00 ","54.00 ","64.00","57.00","56.00"
"53","PC400-8750 ","8-3&frasl;4&#733;&times;72 yds ","4 ","63.00 ","56.00 ","55.00 ","65.00","58.00","57.00"
"54","PC400-9000 ","9&#733;&times;72 yds ","4 ","64.00 ","56.50 ","56.00 ","66.00","59.00","58.00"
"55","PC400-9500 ","9-1&frasl;2&#733;&times;72 yds ","4 ","69.00 ","61.00 ","60.00 ","71.00","63.00","62.00"
"56","PC400-9750 ","9-3&frasl;4&#733;&times;72 yds ","4 ","71.00 ","62.00 ","61.00 ","73.00","64.00","63.00"
"57","PC400-10000 ","10&#733;&times;72 yds ","4 ","72.00 ","63.00 ","62.00 ","75.00","65.00","64.00"
"58","PC400-11000 ","11&#733;&times;72 yds ","4 ","78.00 ","70.00 ","68.00 ","81.00","72.00","70.00"
"59","PC400-12000 ","12&#733;&times;72 yds ","4 ","85.00 ","75.00 ","73.50 ","88.00","78.00","76.00"
"60","PC400-13000 ","13&#733;&times;72 yds ","4 ","92.00 ","83.00 ","80.00 ","95.00","86.00","83.00"
"61","PC400-14000 ","14&#733;&times;72 yds ","4 ","97.00 ","90.00 ","87.00 ","100.00","93.00","90.00"
"62","PC400-15000 ","15&#733;&times;72 yds ","4 ","101.00 ","96.00 ","93.00 ","105.00","99.00","96.00"
"63","PC400-18000","18&#733;&times;72 yds","1","113.00","113.00","113.00","117.00","117.00","117.00"
"1","PC400-3mm ","3 mm&times;36 yds ","144 "," 2.50 "," 2.35 "," 2.30 ","2.60","2.45","2.40"
"2","PC400-4mm ","4 mm&times;36 yds ","144 "," 2.55 "," 2.40 "," 2.35 ","2.65","2.50","2.45"
"3","PC400-5mm ","5 mm&times;36 yds ","144 "," 2.60 "," 2.45 "," 2.40 ","2.70","2.55","2.50"
"4","PC400-6mm ","6 mm&times;36 yds ","144 "," 2.65 "," 2.50 "," 2.45 ","2.75","2.60","2.55"
"5","PC400-7mm ","7 mm&times;36 yds ","96 "," 2.80 "," 2.60 "," 2.50 ","2.90","2.70","2.60"
"6","PC400-8mm ","8 mm&times;36 yds ","96 "," 2.95 "," 2.70 "," 2.55 ","3.05","2.80","2.65"
"7","PC400-9mm ","9 mm&times;72 yds ","96 "," 3.15 "," 2.90 "," 2.80 ","3.25","3.00","2.90"
"8","PC400-10mm ","10 mm&times;72 yds ","96 "," 3.35 "," 3.15 "," 2.95 ","3.45","3.25","3.05"
"9","PC400-11mm ","11 mm&times;72 yds ","72 "," 3.55 "," 3.35 "," 3.25 ","3.65","3.45","3.35"
"10","PC400-12mm ","12 mm&times;72 yds ","72 "," 3.90 "," 3.65 "," 3.60 ","4.00","3.75","3.70"
"11","PC400-13mm ","13 mm&times;72 yds ","72 "," 4.15 "," 3.95 "," 3.85 ","4.30","4.10","4.00"
"12","PC400-14mm ","14 mm&times;72 yds ","72 "," 4.50 "," 4.25 "," 4.15 ","4.65","4.40","4.30"
"13","PC400-15mm ","15 mm&times;72 yds ","64 "," 4.80 "," 4.60 "," 4.50 ","4.95","4.75","4.65"
"14","PC400-16mm ","16 mm&times;72 yds ","64 "," 5.15 "," 4.80 "," 4.70 ","5.30","4.95","4.85"
"15","PC400-17mm ","17 mm&times;72 yds ","64 "," 5.40 "," 5.15 "," 4.95 ","5.60","5.35","5.15"
"16","PC400-18mm ","18 mm&times;72 yds ","48 "," 5.70 "," 5.40 "," 5.25 ","5.90","5.60","5.45"
"17","PC400-19mm ","19 mm&times;72 yds ","48 "," 5.90 "," 5.60 "," 5.50 ","6.10","5.80","5.70"
"18","PC400-20mm ","20 mm&times;72 yds ","48 "," 6.15 "," 5.85 "," 5.75 ","6.35","6.05","5.95"
"19","PC400-21mm ","21 mm&times;72 yds ","40 "," 6.50 "," 6.15 "," 6.00 ","6.75","6.35","6.20"
"20","PC400-22mm ","22 mm&times;72 yds ","40 "," 6.80 "," 6.45 "," 6.30 ","7.00","6.65","6.55"
"21","PC400-23mm ","23 mm&times;72 yds ","40 "," 7.15 "," 6.80 "," 6.65 ","7.40","7.05","6.90"
"22","PC400-24mm ","24 mm&times;72 yds ","36 "," 7.50 "," 7.20 "," 7.00 ","7.75","7.45","7.25"
"23","PC400-25mm ","25 mm&times;72 yds ","36 "," 7.75 "," 7.45 "," 7.25 ","8.00","7.70","7.50"
"24","PC400-27mm ","27 mm&times;72 yds ","36 "," 8.45 "," 8.00 "," 7.85 ","8.75","8.30","8.15"
"25","PC400-30mm ","30 mm&times;72 yds ","32 "," 9.35 "," 8.90 "," 8.70 ","9.60","9.20","8.95"
"26","PC400-32mm ","32 mm&times;72 yds ","32 "," 10.05 "," 9.50 "," 9.30 ","10.50","10.00","9.75"
"27","PC400-35mm ","35 mm&times;72 yds ","24 "," 11.10 "," 10.35 "," 10.15 ","11.50","10.75","10.50"
"28","PC400-40mm ","40 mm&times;72 yds ","24 "," 12.65 "," 11.85 "," 11.60 ","13.00","12.25","12.00"
"29","PC400-45mm ","45 mm&times;72 yds ","24 "," 14.20 "," 13.30 "," 13.15 ","15.00","14.00","13.75"
"30","PC400-50mm ","50 mm&times;72 yds ","24 "," 15.75 "," 15.00 "," 14.70 ","16.00","16.00","15.00"
"31","PC400-55mm ","55 mm&times;72 yds ","16 "," 17.25 "," 16.25 "," 15.85 ","18.00","17.00","16.00"
"32","PC400-60mm ","60 mm&times;72 yds ","16 "," 19.00 "," 17.75 "," 17.50 ","20.00","18.50","18.25"
"33","PC400-70mm ","70 mm&times;72 yds ","16 "," 22.00 "," 21.00 "," 20.75 ","23.00","22.00","21.00"
"34","PC400-75mm ","75 mm&times;72 yds ","12 "," 24.00 "," 22.50 "," 22.25 ","25.00","23.50","23.00"
"35","PC400-80mm ","80 mm&times;72 yds ","12 "," 25.25 "," 24.00 "," 23.50 ","26.00","25.00","24.00"
"36","PC400-90mm ","90 mm&times;72 yds ","8 "," 28.25 "," 27.00 "," 26.50 ","29.00","28.00","27.00"
"37","PC400-100mm ","100 mm&times;72 yds ","8 "," 31.00 "," 30.00 "," 29.50 ","32.00","31.00","30.50"
"38","PC400-125mm ","125 mm&times;72 yds ","8 "," 39.00 "," 37.00 "," 36.00 ","40.00","38.00","37.00"
"39","PC400-150mm","150 mm&times;72 yds","8"," 47.00"," 44.00"," 43.50","49.00","46.00","45.00"
"1","PC400-0250L-72 ","1/4&#733; x 72yds "," 30.00 ","31.00"
"2","PC400-0500L-72 ","1/2&#733; x 72yds "," 32.00 ","33.00"
"3","PC400-0750L-72 ","3/4&#733; x 72yds "," 34.00 ","35.00"
"4","PC400-1000L-72 ","1&#733; x 72yds "," 37.00 ","38.00"
"5","PC400-1500L-72 ","1-1/2&#733; x 72yds "," 43.00 ","45.00"
"6","PC400-2000L-72 ","2&#733; x 72yds "," 49.00 ","51.00"
"7","PC400-2500L-72 ","2-1/2&#733; x 72yds "," 58.00 ","60.00"
"8","PC400-3000L-72 ","3&#733; x 72yds "," 68.00 ","70.00"
"9","PC400-4000L ","4&#733; x 72yds "," 86.00 ","89.00"
"10","PC400-5000L ","5&#733; x 72yds "," 105.00 ","109.00"
"11","PC400-6000L ","6&#733; x 72yds "," 114.00 ","118.00"
"12","PC400-7000L ","7&#733; x 72yds "," 134.00 ","139.00"
"13","PC400-8000L ","8&#733; x 72yds "," 153.00 ","158.00"
"14","PC400-9000L-72 ","9&#733; x 72yds "," 171.00 ","177.00"
"15","PC400-10000L ","10&#733; x 72yds "," 191.00 ","198.00"
"16","PC400-11000L ","11&#733; x 72 yds "," 209.00 ","216.00"
"17","PC400-12000L ","12&#733; x 72 yds "," 228.00 ","236.00"
"18","PC400-14000L ","14&#733; x 72yds "," 267.00 ","276.00"
"19","PC400-15000L ","15&#733; x 72 yds "," 285.00 ","295.00"
"20","PC400-17000L ","17&#733; x 72 yds "," 324.00 ","335.00"
"21","PC400-19000L ","19&#733; x 72 yds "," 362.00 ","375.00"
"22","PC400-24000L","24&#733; x 72yds"," 455.00","471.00"
"1","RS100-0062 ","1&frasl;16&#733;&times;72 yds  ","144 "," 6.70 "," 6.45 ","7.00","6.75"
"2","RS100-0125 ","1&frasl;8&#733;&times;72 yds ","144 "," 9.80 "," 8.75 ","10.25","9.25"
"3","RS100-0187 ","3&frasl;16&#733;&times;72 yds ","144 "," 9.30 "," 9.05 ","9.60","9.30"
"4","RS100-0250 ","1&frasl;4&#733;&times;72 yds ","144 "," 9.80 "," 8.80 ","10.25","9.25"
"5","RS100-0312 ","5&frasl;16&#733;&times;72 yds ","96 "," 10.10 "," 9.55 ","10.50","10.00"
"6","RS100-0375 ","3&frasl;8&#733;&times;72 yds ","96 "," 7.15 "," 6.20 ","7.40","6.40"
"7","RS100-0437 ","7&frasl;16&#733;&times;72 yds ","72 "," 10.30 "," 9.80 ","10.75","10.25"
"8","RS100-0500 ","1&frasl;2&#733;&times;72 yds ","72 "," 8.35 "," 7.45 ","8.65","7.75"
"9","RS100-0625 ","5&frasl;8&#733;&times;72 yds ","60 "," 9.30 "," 8.15 ","9.75","8.50"
"10","RS100-0750 ","3&frasl;4&#733;&times;72 yds ","48 "," 10.25 "," 8.65 ","10.75","9.00"
"11","RS100-1000 ","1&#733;&times;72 yds ","36 "," 14.50 "," 12.50 ","15.00","13.00"
"12","RS100-1250 ","1-1&frasl;4&#733;&times;72 yds ","32 "," 20.50 "," 17.50 ","21.50","18.50"
"13","RS100-1500 ","1-1&frasl;2&#733;&times;72 yds ","24 "," 22.50 "," 18.75 ","23.50","19.50"
"14","RS100-1750 ","1-3&frasl;4&#733;&times;72 yds ","24 "," 26.00 "," 23.00 ","27.00","24.00"
"15","RS100-2000 ","2&#733;&times;72 yds ","24 "," 29.00 "," 25.00 ","30.00","26.00"
"16","RS100-2250 ","2-1&frasl;4&#733;&times;72 yds ","12 "," 33.00 "," 29.00 ","34.00","30.00"
"17","RS100-2500 ","2-1&frasl;2&#733;&times;72 yds ","12 "," 35.50 "," 31.00 ","37.00","32.00"
"18","RS100-2750 ","2-3&frasl;4&#733;&times;72 yds ","12 "," 40.00 "," 35.00 ","41.00","36.00"
"19","RS100-3000 ","3&#733;&times;72 yds ","12 "," 43.50 "," 37.00 ","45.00","38.00"
"20","RS100-3500 ","3-1&frasl;2&#733;&times;72 yds ","8 "," 50.50 "," 44.00 ","52.00","46.00"
"21","RS100-4000 ","4&#733;&times;72 yds ","8 "," 58.00 "," 50.00 ","60.00","52.00"
"22","RS100-4500 ","4-1&frasl;2&#733;&times;72 yds ","8 "," 65.00 "," 57.00 ","67.00","59.00"
"23","RS100-5000 ","5&#733;&times;72 yds ","8 "," 72.00 "," 62.00 ","75.00","64.00"
"24","RS100-5500 ","5-1&frasl;2&#733;&times;72 yds ","8 "," 78.00 "," 69.00 ","81.00","71.00"
"25","RS100-6000 ","6&#733;&times;72 yds ","8 "," 87.00 "," 74.00 ","90.00","77.00"
"26","RS100-7000 ","7&#733;&times;72 yds ","4 "," 100.00 "," 87.00 ","104.00","90.00"
"27","RS100-8000 ","8&#733;&times;72 yds ","4 "," 114.00 "," 100.00 ","118.00","104.00"
"28","RS100-9000 ","9&#733;&times;72 yds ","4 "," 129.00 "," 114.00 ","134.00","118.00"
"29","RS100-10000 ","10&#733;&times;72 yds ","4 "," 143.00 "," 126.00 ","148.00","130.00"
"30","RS100-12000 ","12&#733;&times;72 yds ","4 "," 171.00 "," 153.00 ","177.00","158.00"
"31","RS100-18000","18&#733;&times;72 yds","1"," 258.00"," 258.00","267.00","267.00"
"1","DNHT125X250 ","1&frasl;8&#733; ID&times;1&frasl;4&#733;OD ","1000 "," 20.00 ","21.00"
"2","DNHT125X312 ","1&frasl;8&#733; ID&times;5&frasl;16&#733;OD ","1000 "," 21.00 ","22.00"
"3","DNHT125X375 ","1&frasl;8&#733; ID&times;3&frasl;8&#733;OD ","1000 "," 22.00 ","23.00"
"4","DNHT125X500 ","1&frasl;8&#733; ID&times;1&frasl;2&#733;OD ","1000 "," 26.00 ","27.00"
"5","DNHT125X750 ","1&frasl;8&#733; ID&times;3&frasl;4&#733;OD ","1000 "," 34.00 ","35.00"
"6","DNHT125X1000 ","1&frasl;8&#733; ID&times;1&#733;OD ","1000 "," 52.00 ","54.00"
"7","DNHT187X375 ","3&frasl;16&#733; ID&times;3&frasl;8&#733;OD ","1000 "," 22.00 ","23.00"
"8","DNHT187X437 ","3&frasl;16&#733; ID&times;7&frasl;16&#733;OD ","1000 "," 24.00 ","25.00"
"9","DNHT187X500 ","3&frasl;16&#733; ID&times;1&frasl;2&#733;OD ","1000 "," 26.00 ","27.00"
"10","DNHT187X625 ","3&frasl;16&#733; ID&times;5&frasl;8&#733;OD ","1000 "," 30.00 ","31.00"
"11","DNHT187X750 ","3&frasl;16&#733; ID&times;3&frasl;4&#733;OD ","1000 "," 34.00 ","35.00"
"12","DNHT187X1000 ","3&frasl;16&#733; ID&times;1&#733;OD ","1000 "," 52.00 ","54.00"
"13","DNHT250X375 ","1&frasl;4&#733; ID&times;3&frasl;8&#733;OD ","1000 "," 22.00 ","23.00"
"14","DNHT250X437 ","1&frasl;4&#733; ID&times;7&frasl;16&#733;OD ","1000 "," 24.00 ","25.00"
"15","DNHT250X500 ","1&frasl;4&#733; ID&times;1&frasl;2&#733;OD ","1000 "," 26.00 ","27.00"
"16","DNHT250X562 ","1&frasl;4&#733; ID&times;9&frasl;16&#733;OD ","1000 "," 28.00 ","29.00"
"17","DNHT250X625 ","1&frasl;4&#733; ID&times;5&frasl;8&#733;OD ","1000 "," 30.00 ","31.00"
"18","DNHT250X750 ","1&frasl;4&#733; ID&times;3&frasl;4&#733;OD ","1000 "," 34.00 ","35.00"
"19","DNHT250X1000 ","1&frasl;4&#733; ID&times;1&#733;OD ","1000 "," 52.00 ","54.00"
"20","DNHT312X500 ","5&frasl;16&#733; ID&times;1&frasl;2&#733;OD ","1000 "," 26.00 ","27.00"
"21","DNHT375X500 ","3&frasl;8&#733; ID&times;1&frasl;2&#733;OD ","1000 "," 26.00 ","27.00"
"22","DNHT375X625 ","3&frasl;8&#733; ID&times;5&frasl;8&#733;OD ","1000 "," 32.00 ","33.00"
"23","DNHT375X750 ","3&frasl;8&#733; ID&times;3&frasl;4&#733;OD ","1000 "," 34.00 ","35.00"
"24","DNHT375X875 ","3&frasl;8&#733; ID&times;7&frasl;8&#733;OD ","1000 "," 36.00 ","37.00"
"25","DNHT375X1000 ","3&frasl;8&#733; ID&times;1&#733;OD ","1000 "," 52.00 ","54.00"
"26","DNHT437X750 ","7&frasl;16&#733; ID&times;3&frasl;4&#733;OD ","1000 "," 34.00 ","35.00"
"27","DNHT500X625 ","1&frasl;2&#733; ID&times;5&frasl;8&#733;OD ","1000 "," 30.00 ","31.00"
"28","DNHT500X750 ","1&frasl;2&#733; ID&times;3&frasl;4&#733;OD ","1000 "," 34.00 ","35.00"
"29","DNHT500X875 ","1&frasl;2&#733; ID&times;7&frasl;8&#733;OD ","1000 "," 36.00 ","37.00"
"30","DNHT500X1000 ","1&frasl;2&#733; ID&times;1&#733;OD ","1000"," 52.00 ","54.00"
"31","DNHT1000X2000","1&#733; ID&times;2&#733;OD","500"," 44.00","46.00"
"1","RTHT125X250 ","1&frasl;8&#733;&times;1&frasl;4&#733; ","1000 "," 20.00 ","21.00"
"2","RTHT125X375 ","1&frasl;8&#733;&times;3&frasl;8&#733; ","1000 "," 21.00 ","22.00"
"3","RTHT125X500 ","1&frasl;8&#733;&times;1&frasl;2&#733; ","1000 "," 22.00 ","23.00"
"4","RTHT125X625 ","1&frasl;8&#733;&times;5&frasl;8&#733; ","1000 "," 23.00 ","24.00"
"5","RTHT125X750 ","1&frasl;8&#733;&times;3&frasl;4&#733; ","1000 "," 24.00 ","25.00"
"6","RTHT125X1000 ","1&frasl;8&#733;&times;1&#733; ","1000 "," 26.00 ","27.00"
"7","RTHT125X2000 ","1&frasl;8&#733;&times;2&#733; ","1000 "," 31.00 ","32.00"
"8","RTHT250X375 ","1&frasl;4&#733;&times;3&frasl;8&#733; ","1000 "," 23.00 ","24.00"
"9","RTHT250X500 ","1&frasl;4&#733;&times;1&frasl;2&#733; ","1000 "," 24.00 ","25.00"
"10","RTHT250X625 ","1&frasl;4&#733;&times;5&frasl;8&#733; ","1000 "," 25.00 ","26.00"
"11","RTHT250X750 ","1&frasl;4&#733;&times;3&frasl;4&#733; ","1000 "," 27.00 ","28.00"
"12","RTHT250X1000 ","1&frasl;4&#733;&times;1&#733; ","1000 "," 30.00 ","31.00"
"13","RTHT250X1500 ","1&frasl;4&#733;&times;1-1&frasl;2&#733; ","1000 "," 41.00 ","42.00"
"14","RTHT250X2000 ","1&frasl;4&#733;&times;2&#733; ","1000 "," 48.00 ","50.00"
"15","RTHT250X3000 ","1&frasl;4&#733;&times;3&#733; ","1000 "," 55.00 ","57.00"
"16","RTHT375X500 ","3&frasl;8&#733;&times;1&frasl;2&#733; ","1000 "," 28.00 ","29.00"
"17","RTHT375X625 ","3&frasl;8&#733;&times;5&frasl;8&#733; ","1000 "," 29.00 ","30.00"
"18","RTHT375X750 ","3&frasl;8&#733;&times;3&frasl;4&#733; ","1000 "," 29.00 ","30.00"
"19","RTHT375X875 ","3&frasl;8&#733;&times;7&frasl;8&#733; ","1000 "," 31.00 ","32.00"
"20","RTHT375X1000 ","3&frasl;8&#733;&times;1&#733; ","1000 "," 32.00 ","33.00"
"21","RTHT375X1500 ","3&frasl;8&#733;&times;1-1&frasl;2&#733; ","1000 "," 44.00 ","46.00"
"22","RTHT375X2000 ","3&frasl;8&#733;&times;2&#733; ","1000 "," 51.00 ","53.00"
"23","RTHT375X3000 ","3&frasl;8&#733;&times;3&#733; ","1000 "," 62.00 ","64.00"
"24","RTHT500X625 ","1&frasl;2&#733;&times;5&frasl;8&#733; ","1000 "," 28.00 ","29.00"
"25","RTHT500X750 ","1&frasl;2&#733;&times;3&frasl;4&#733; ","1000 "," 30.00 ","31.00"
"26","RTHT500X1000 ","1&frasl;2&#733;&times;1&#733; ","1000 "," 38.00 ","39.00"
"27","RTHT500X1500 ","1&frasl;2&#733;&times;1-1&frasl;2&#733; ","1000 "," 48.00 ","50.00"
"28","RTHT500X2000 ","1&frasl;2&#733;&times;2&#733; ","1000 "," 56.00 ","58.00"
"29","RTHT500X2500 ","1&frasl;2&#733;&times;2-1&frasl;2&#733; ","1000 "," 63.00 ","65.00"
"30","RTHT500X3000 ","1&frasl;2&#733;&times;3&#733; ","1000 "," 70.00 ","72.00"
"31","RTHT500X3500 ","1&frasl;2&#733;&times;3-1&frasl;2&#733; ","500 "," 36.00 ","37.00"
"32","RTHT500X4000 ","1&frasl;2&#733;&times;4&#733; ","500 "," 38.00 ","39.00"
"33","RTHT625X1500 ","5&frasl;8&#733;&times;1-1&frasl;2&#733; ","1000 "," 54.00 ","56.00"
"34","RTHT750X1000 ","3&frasl;4&#733;&times;1&#733; ","1000 "," 48.00 ","50.00"
"35","RTHT750X1500 ","3&frasl;4&#733;&times;1-1&frasl;2&#733; ","1000 "," 60.00 ","62.00"
"36","RTHT750X2000 ","3&frasl;4&#733;&times;2&#733; ","500 "," 39.00 ","40.00"
"37","RTHT750X2500 ","3&frasl;4&#733;&times;2-1&frasl;2&#733; ","500 "," 41.00 ","42.00"
"38","RTHT750X3000 ","3&frasl;4&#733;&times;3&#733;  ","500 "," 42.00 ","43.00"
"39","RTHT750X4000 ","3&frasl;4&#733;&times;4&#733; ","500 "," 58.00 ","60.00"
"40","RTHT1000X1500 ","1&#733;&times;1-1&frasl;2&#733; ","500 "," 37.00 ","38.00"
"41","RTHT1000X2000 ","1&#733;&times;2&#733; ","500 "," 49.00 ","51.00"
"42","RTHT1000X2500 ","1&#733;&times;2-1&frasl;2&#733; ","500 "," 51.00 ","53.00"
"43","RTHT1000X3000 ","1&#733;&times;3&#733; ","500 "," 53.00 ","55.00"
"44","RTHT1000X3500 ","1&#733;&times;3-1&frasl;2&#733; ","500 "," 56.00 ","58.00"
"45","RTHT1000X4000 ","1&#733;&times;4&#733; ","500 "," 58.00 ","60.00"
"46","RTHT1250X1625 ","1-1&frasl;4&#733;&times;1-5&frasl;8&#733; ","500 "," 44.00 ","46.00"
"47","RTHT1500X2000 ","1-1&frasl;2&#733;&times;2&#733; ","500 "," 44.00 ","46.00"
"48","RTHT1500X2250 ","1-1&frasl;2&#733;&times;2-1&frasl;4&#733; ","500 "," 56.00 ","58.00"
"49","RTHT1500X3000 ","1-1&frasl;2&#733;&times;3&#733; ","500 "," 59.00 ","61.00"
"50","RTHT1500X3500 ","1-1&frasl;2&#733;&times;3-1&frasl;2&#733; ","500 "," 66.00 ","68.00"
"51","RTHT1500X4000 ","1-1&frasl;2&#733;&times;4&#733; ","500 "," 71.00 ","73.00"
"52","RTHT2000X2250 ","2&#733;&times;2-1&frasl;4&#733; ","250 "," 39.00 ","40.00"
"53","RTHT2000X2625 ","2&#733;&times;2-5&frasl;8&#733; ","250 "," 41.00 ","42.00"
"54","RTHT2000X3000 ","2&#733;&times;3&#733; ","250 "," 41.00 ","42.00"
"55","RTHT2000X4000 ","2&#733;&times;4&#733; ","250 "," 52.00 ","54.00"
"56","RTHT2000X5000 ","2&#733;&times;5&#733; ","250 "," 58.00 ","60.00"
"57","RTHT2250X2750 ","2-1&frasl;4&#733;&times;2-3&frasl;4&#733; ","250 "," 41.00 ","42.00"
"58","RTHT3000X4000 ","3&#733;&times;4&#733; ","250 "," 60.00 ","62.00"
"59","RTHT3500X4000 ","3-1&frasl;2&#733;&times;4&#733; ","100 "," 31.00 ","32.00"
"60","RTHT3000X5000 ","3&#733;&times;5&#733; ","250 "," 65.00 ","67.00"
"61","RTHT4000X5000 ","4&#733;&times;5&#733; ","100 "," 31.00 ","32.00"
"62","RTHT4000X6000 ","4&#733;&times;6&#733; ","100 "," 34.00 ","35.00"
"63","RTHT5000X10000","5&#733;&times;10&#733;","100"," 52.00","54.00"
"1","SQHT0250 ","1&frasl;4&#733; Square ","1000 "," 22.00 ","23.00"
"2","SQHT0312 ","5&frasl;16&#733; Square ","1000 "," 23.00 ","24.00"
"3","SQHT0375 ","3&frasl;8&#733; Square ","1000 "," 24.00 ","25.00"
"4","SQHT0437 ","7&frasl;16&#733; Square ","1000 "," 26.00 ","27.00"
"5","SQHT0500 ","1&frasl;2&#733; Square ","1000 "," 27.00 ","28.00"
"6","SQHT0562 ","9&frasl;16&#733; Square ","1000 "," 28.00 ","29.00"
"7","SQHT0625 ","5&frasl;8&#733; Square ","1000 "," 30.00 ","31.00"
"8","SQHT0687 ","11&frasl;16&#733; Square ","1000 "," 31.00 ","32.00"
